Title,prediction
For Love of the Game (1999),0.16306667779790987
"Fog, The (1980)",0.16304557542686515
Needful Things (1993),0.16302081692241835
Where the Heart Is (2000),0.16300781692014688
Gaslight (1944),0.16298357535919544
Up in Smoke (1978),0.1629781096150414
Winnie the Pooh and the Blustery Day (1968),0.16291608796600993
"Other Sister, The (1999)",0.16290666573754076
Halloween: H20 (1998),0.1628939349149327
"Raisin in the Sun, A (1961)",0.16288649408778805
Married to the Mob (1988),0.16286402845303638
Steamboat Willie (1940),0.16283990424234404
Aladdin and the King of Thieves (1996),0.1627900694600713
Circle of Friends (1995),0.16276702810226643
Cat's Eye (1985),0.16274364608275926
"Nightmare on Elm Street 5: The Dream Child, A (1989)",0.16272708492749652
"Man Who Would Be King, The (1975)",0.1627254578124171
Puppet Master (1989),0.16270851753655402
Happiness (1998),0.16270817986301386
Stuart Saves His Family (1995),0.16269964501758025
Local Hero (1983),0.16265697348871178
Psycho (1998),0.16263083763077468
Henry: Portrait of a Serial Killer (1990),0.16260630139932683
8 1/2 (1963),0.1626055841608921
Godzilla 2000 (Gojira ni-sen mireniamu) (1999),0.16243083475650388
Delicatessen (1991),0.16242665972345088
"Prophecy, The (1995)",0.15517910077590555
Voyage to the Bottom of the Sea (1961),0.15464886237191838
Farewell My Concubine (1993),0.1542390760732254
Plan 9 from Outer Space (1958),0.15408941489299594
Beverly Hills Cop III (1994),0.15394970092604407
Super Mario Bros. (1993),0.15382069841851045
Oliver & Company (1988),0.15380187747052196
Friday the 13th: The Final Chapter (1984),0.15372930047348227
"Taming of the Shrew, The (1967)",0.1537228599323612
Johnny Mnemonic (1995),0.1537133338960118
Bob Roberts (1992),0.15369710728451758
Reindeer Games (2000),0.15359649741141962
Watership Down (1978),0.1535824488490809
Never Cry Wolf (1983),0.1535591075518807
"Raven, The (1963)",0.15355011785813144
End of Days (1999),0.15353254429788246
Maurice (1987),0.1535232924859235
"Wolf Man, The (1941)",0.15351287601440294
Supergirl (1984),0.1535104766248488
U Turn (1997),0.15349036165498753
Cat People (1982),0.15346545201363526
Mansfield Park (1999),0.15345393580241393
Very Bad Things (1998),0.15343553067113383
Child's Play (1988),0.15340398860583918
Dudley Do-Right (1999),0.15339503306659283
"Bear, The (1988)",0.15338168468541655
Nikita (La Femme Nikita) (1990),0.1533221595502033
"Cat from Outer Space, The (1978)",0.15327947303947792
Pumpkinhead (1988),0.15327348477109434
Jane Eyre (1996),0.15327086185733946
"Man Who Knew Too Much, The (1956)",0.15326201623990202
Fear and Loathing in Las Vegas (1998),0.15325933876366446
"Fly II, The (1989)",0.15321679263044977
Affliction (1997),0.1531731803203282
Kids (1995),0.15314476666537372
Boys on the Side (1995),0.15313927951814127
Dangerous Beauty (1998),0.1531157376941777
Ulee's Gold (1997),0.15311012859708784
"Bicycle Thief, The (Ladri di biciclette) (1948)",0.1530913551728127
Top Hat (1935),0.153071887187682
Pit and the Pendulum (1961),0.15307032704786705
"Tao of Steve, The (2000)",0.15305883881625462
Shadow of a Doubt (1943),0.15302307703276835
2 Days in the Valley (1996),0.1530023286026997
Tales of Terror (1962),0.15298293519971
Candyman (1992),0.15298247169184137
"Man with the Golden Arm, The (1955)",0.1529035518107001
Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),0.1452404230582555
Passion Fish (1992),0.14507257028532564
"Shadow, The (1994)",0.14481884697994082
"Night at the Roxbury, A (1998)",0.14470671848375635
"Astronaut's Wife, The (1999)",0.14467963417730803
Shampoo (1975),0.1445574661653386
Hilary and Jackie (1998),0.144538553991278
Pecker (1998),0.1445328005088354
"Transformers: The Movie, The (1986)",0.1443735501583981
Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),0.1442438554869266
Runaway (1984),0.14418716839334925
She's Gotta Have It (1986),0.14417639926868253
Lost Highway (1997),0.1441397229268587
How Green Was My Valley (1941),0.14412923299782499
Missing in Action (1984),0.14408413786741447
Dracula (1958),0.14397040003261344
Near Dark (1987),0.14396802469205922
Pollyanna (1960),0.14395669365215982
"Toxic Avenger, The (1985)",0.14393936559246534
"Run Silent, Run Deep (1958)",0.14389839592169879
One Fine Day (1996),0.14388211321669922
Lifeforce (1985),0.14387072362285871
Coming Home (1978),0.1438492320097949
He Got Game (1998),0.14379724347450215
Halloween III: Season of the Witch (1983),0.14379012502299954
Barb Wire (1996),0.1437628366821751
Shall We Dance? (1937),0.14374935211857703
Condorman (1981),0.1437256256675036
Dancer in the Dark (2000),0.1437152750224002
"Pajama Game, The (1957)",0.1437150644268113
"Preacher's Wife, The (1996)",0.14367326204112477
Disturbing Behavior (1998),0.14365434073266775
Ravenous (1999),0.14365070910124073
Suicide Kings (1997),0.1436462174751261
F/X 2 (1992),0.14364201935161464
"Man Who Knew Too Much, The (1934)",0.14362979594913794
Stop! Or My Mom Will Shoot (1992),0.14361152861629303
Speed 2: Cruise Control (1997),0.143580536934666
"Candidate, The (1972)",0.14357422912237347
Frenzy (1972),0.14357294442159374
Godzilla (Gojira) (1954),0.1435685934175493
She-Devil (1989),0.14354487355776838
Maximum Overdrive (1986),0.1434345337280449
Eat Drink Man Woman (1994),0.1434218171631322
"Champ, The (1979)",0.14341422853708596
Hard-Boiled (Lashou shentan) (1992),0.13841778935440197
Instinct (1999),0.13587191934036685
In the Company of Men (1997),0.13544809862608598
Love! Valour! Compassion! (1997),0.13493246051526336
BASEketball (1998),0.134727340079098
Topsy-Turvy (1999),0.13470737359669296
"Ghost and Mrs. Muir, The (1947)",0.13465990152905435
"Aristocats, The (1970)",0.13461916169659793
Radioland Murders (1994),0.13458464565658768
Love Is a Many-Splendored Thing (1955),0.13457441626370553
Herbie Rides Again (1974),0.13453530107750564
Trekkies (1997),0.13442134212074258
Lord of Illusions (1995),0.13441376658274606
Volunteers (1985),0.13438831412818353
Picnic (1955),0.1343856550991432
...And Justice for All (1979),0.1343657631183549
"Borrowers, The (1997)",0.13435802119523949
"Road to Wellville, The (1994)",0.13433831362119497
Free Willy 2: The Adventure Home (1995),0.13433407769415764
Sunshine (1999),0.1343294125056239
In the Mouth of Madness (1995),0.1342818642940293
Bloodsport (1988),0.1342316363911399
Tequila Sunrise (1988),0.1342285934063612
"Mirror Has Two Faces, The (1996)",0.13422436378920127
Air America (1990),0.13422336908753518
Saving Grace (2000),0.134213877230245
Kull the Conqueror (1997),0.13421373318792928
"Tigger Movie, The (2000)",0.13418974293887
Jagged Edge (1985),0.13418326401626574
Brassed Off (1996),0.13418023841940147
Madonna: Truth or Dare (1991),0.13418021828336496
Mumford (1999),0.13417906463564935
East of Eden (1955),0.1341706775492617
Jungle Fever (1991),0.13416869102991855
Dracula: Dead and Loving It (1995),0.13414754256443945
"Object of My Affection, The (1998)",0.13412462327718425
"Far Off Place, A (1993)",0.1341092521656886
Babes in Toyland (1961),0.13410744323954357
"Last Detail, The (1973)",0.13407598452328295
"Black Cauldron, The (1985)",0.1340130522291252
Bringing Out the Dead (1999),0.13400058019760297
"Crucible, The (1996)",0.13396783165850307
"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",0.1339628387559783
Flirting With Disaster (1996),0.13394613925590285
"Thin Blue Line, The (1988)",0.13393104776884435
Halloween 4: The Return of Michael Myers (1988),0.13392395821269598
Waking the Dead (1999),0.1338421944046854
"Story of Us, The (1999)",0.1338412423877082
Fearless (1993),0.13371294590624785
Matilda (1996),0.12684221650012328
Police Academy 3: Back in Training (1986),0.12618741625336738
Down Periscope (1996),0.12607477076443188
Nashville (1975),0.12564072884301086
Mr. Nice Guy (1997),0.12555926325725558
Bamboozled (2000),0.1254715444092015
Ghosts of Mississippi (1996),0.12541486116754016
Jackie Chan's First Strike (1996),0.1254139253841985
Kolya (1996),0.12524103353644045
Nothing in Common (1986),0.12514875755202423
East is East (1999),0.12514619486817408
She's the One (1996),0.12512014685672837
Halloween: The Curse of Michael Myers (1995),0.12504337493288212
Hamlet (1948),0.12492309154645823
"Blob, The (1958)",0.1249221702578577
One False Move (1991),0.12488349691974893
Striptease (1996),0.12487812112239387
Saturn 3 (1979),0.12487742304898244
"Emerald Forest, The (1985)",0.12487671904051208
"Seventh Seal, The (Sjunde inseglet, Det) (1957)",0.12484486128585034
"Morning After, The (1986)",0.12482483340240377
Cabin Boy (1994),0.12481908117409826
Jeremiah Johnson (1972),0.12479289910868117
Big Momma's House (2000),0.12478513802294355
Klute (1971),0.12475461993302978
Palmetto (1998),0.12471764834886655
Radio Days (1987),0.1246824445093464
Class (1983),0.12468187071420123
Soul Man (1986),0.12465898255588247
Koyaanisqatsi (1983),0.1246583004041869
American Gigolo (1980),0.12465646686724871
Random Hearts (1999),0.12464059555241253
What's Love Got to Do with It? (1993),0.12463783230071658
"Boys from Brazil, The (1978)",0.12463582811888757
Freddy's Dead: The Final Nightmare (1991),0.124634307251208
"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",0.12462554563429679
Son of Frankenstein (1939),0.12460326278187855
Set It Off (1996),0.12459890225048131
Tender Mercies (1983),0.1245769220822021
Halloween II (1981),0.12454823557513506
"Dark Half, The (1993)",0.12454719142089177
Drugstore Cowboy (1989),0.12453154672894903
"Return of Jafar, The (1993)",0.12452141306485569
Soapdish (1991),0.12452028669812856
Bless the Child (2000),0.12451778903291566
One Crazy Summer (1986),0.12450399021174552
"Avengers, The (1998)",0.12448040709566718
Three Days of the Condor (1975),0.12446787933599976
Matewan (1987),0.12446584858737544
April Fool's Day (1986),0.12443447043888622
Phantasm II (1988),0.12442310289990986
Psycho III (1986),0.12441683058001725
Screamers (1995),0.12436472148149429
"Original Kings of Comedy, The (2000)",0.12433578248690769
Once Upon a Time in the West (1969),0.12430911656718004
"Ninth Gate, The (2000)",0.12429436507530266
"American Werewolf in Paris, An (1997)",0.1242902050354675
Return to Paradise (1998),0.12426872410051967
Shaft (1971),0.12425995970018569
Urban Legend (1998),0.124249883322646
M (1931),0.12424711047270842
Eraserhead (1977),0.12423546276586231
Fierce Creatures (1997),0.12423372234536523
"Slums of Beverly Hills, The (1998)",0.12418136216754802
"Basketball Diaries, The (1995)",0.12416469183933507
Bean (1997),0.11738917737995692
"Little Rascals, The (1994)",0.11682785459980544
Superstar (1999),0.11679949571597284
"Beverly Hillbillies, The (1993)",0.11637189332517237
Jeffrey (1995),0.11616140315661701
Priest (1994),0.11595643237129766
Jack Frost (1998),0.11558639301521637
Backbeat (1993),0.11558304568426957
For Richer or Poorer (1997),0.11554308039585842
Spy Hard (1996),0.11551162154050887
Grand Hotel (1932),0.115335014967718
Sweet and Lowdown (1999),0.11530000272202481
"Flintstones in Viva Rock Vegas, The (2000)",0.11527857454573819
Mr. Saturday Night (1992),0.11525335250685338
Stepmom (1998),0.11523345358222367
Richie Rich (1994),0.11522544919807043
And the Band Played On (1993),0.11521132949780666
Who's Harry Crumb? (1989),0.11520253249925554
Thunderbolt and Lightfoot (1974),0.11518157548075786
Cyrano de Bergerac (1990),0.11515932142089501
Robert A. Heinlein's The Puppet Masters (1994),0.11509608391863375
SLC Punk! (1998),0.1150914877302569
Raise the Titanic (1980),0.1150794828244904
Tales from the Hood (1995),0.11506198196484055
Croupier (1998),0.1150138609603428
Picture Perfect (1997),0.11498737885026983
Mary Reilly (1996),0.11497803713071957
"Last Temptation of Christ, The (1988)",0.11497667206575342
"Shaggy D.A., The (1976)",0.11495680314119187
200 Cigarettes (1999),0.11494316230413011
Lifeboat (1944),0.1149357298770478
"Exorcist III, The (1990)",0.11491226665478542
Prom Night (1980),0.11490739636417807
Gothic (1986),0.11490152327724494
Geronimo: An American Legend (1993),0.11489441079753557
Nine Months (1995),0.11487445709238858
Harriet the Spy (1996),0.11485939205915957
Dead Ringers (1988),0.11484583549885888
Freaky Friday (1977),0.11483840049406249
Rosewood (1997),0.11483293086177795
Idle Hands (1999),0.11481164862513771
8MM (1999),0.1147967265452593
Tales from the Crypt Presents: Bordello of Blood (1996),0.11477767690751456
God Said 'Ha!' (1998),0.1147772301333587
"Trial, The (Le Proc�s) (1963)",0.11476629926365661
Candyman: Farewell to the Flesh (1995),0.11475372490506272
Some Folks Call It a Sling Blade (1993),0.11475268296455046
"Masque of the Red Death, The (1964)",0.11472846774183801
"Greatest Show on Earth, The (1952)",0.10655611189402486
Under Siege 2: Dark Territory (1995),0.10616364751199248
Eye of the Beholder (1999),0.10601990951568815
Orlando (1993),0.10601956836233542
Women on the Verge of a Nervous Breakdown (1988),0.1059896191383494
Herbie Goes Bananas (1980),0.10594813544792396
Teaching Mrs. Tingle (1999),0.10589221909975492
Vampires (1998),0.10589168264782865
Bio-Dome (1996),0.10583947362499867
"Watcher, The (2000)",0.10579168964765608
"Rugrats Movie, The (1998)",0.10577746469428215
Chuck & Buck (2000),0.10576653311867244
House (1986),0.10575738739194077
That Darn Cat! (1965),0.1057440095608968
"Dorado, El (1967)",0.10572369801114592
Money Train (1995),0.10569117797172069
20 Dates (1998),0.10567596484202578
"Happy, Texas (1999)",0.10564980405313061
Baby... Secret of the Lost Legend (1985),0.10558453520078627
Muppets From Space (1999),0.10557708464343046
Volcano (1997),0.1055680777802121
Porky's II: The Next Day (1983),0.10555590063204262
Communion (1989),0.10552789311613832
Airport (1970),0.10551530741089139
My Own Private Idaho (1991),0.10550666202483408
Things to Do in Denver when You're Dead (1995),0.10549564879070901
Sister Act 2: Back in the Habit (1993),0.10549179348442868
For the Love of Benji (1977),0.10549174222055607
Brokedown Palace (1999),0.10546555423368117
What Ever Happened to Baby Jane? (1962),0.10546313746627223
Buena Vista Social Club (1999),0.10546068902184405
Three Colors: Red (1994),0.10545073055295581
Jaws 3-D (1983),0.10542507558978023
Murphy's Romance (1985),0.1054077240509321
Blame It on Rio (1984),0.10540517278956002
Deconstructing Harry (1997),0.10539098720426132
"They Shoot Horses, Don't They? (1969)",0.10538994604257113
54 (1998),0.10537357371144836
Sleepwalkers (1992),0.10537000567148179
Threesome (1994),0.10536362506398972
Clay Pigeons (1998),0.10535409901078138
Cold Comfort Farm (1995),0.10534870386712464
"Love Letter, The (1999)",0.10533557761589991
Alaska (1996),0.10532223770090149
"Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985)",0.10530808315295852
'Til There Was You (1997),0.10526998812732635
Jade (1995),0.10526820304784357
Freeway (1996),0.10526465184834911
Nadine (1987),0.1052487800558086
Village of the Damned (1995),0.10524712466246214
One True Thing (1998),0.1052431461288993
"Black Sabbath (Tre Volti Della Paura, I) (1963)",0.10516773288513029
Clockwatchers (1997),0.10514033164441364
Blue Sky (1994),0.10510562487052139
Larger Than Life (1996),0.10510363678675158
Heart and Souls (1993),0.10505089861129191
Clockers (1995),0.10071839209026669
Ghost in the Shell (Kokaku kidotai) (1995),0.09866841910809836
Secrets & Lies (1996),0.09709624214116803
"Deep End of the Ocean, The (1999)",0.09662024452295259
Paris Is Burning (1990),0.0965825894906053
Tall Tale (1994),0.09650260824017538
Going My Way (1944),0.09641739880415923
"War, The (1994)",0.09630102491111481
Twelfth Night (1996),0.09622438687159114
Dirty Work (1998),0.09621235308740862
I Love Trouble (1994),0.0961854685920476
Extremities (1986),0.09612317046433373
Drop Zone (1994),0.09609594753508921
Hard Target (1993),0.09609548311682446
"Kid in King Arthur's Court, A (1995)",0.09609202090549514
How to Make an American Quilt (1995),0.09606209886891373
"Mummy, The (1959)",0.09605276235639491
"Postman, The (1997)",0.09603912243107765
Tarantula (1955),0.09603148036925176
Frankenstein Meets the Wolf Man (1943),0.09603148036925176
Alligator (1980),0.09602818623212747
Soul Food (1997),0.09602667274001525
Nixon (1995),0.0960200445120904
Three to Tango (1999),0.09601994662277273
Half Baked (1998),0.09601972725411079
Angus (1995),0.09598482714472295
Another Stakeout (1993),0.0959800723851495
Flawless (1999),0.0959463802857843
"Adventures of Rocky and Bullwinkle, The (2000)",0.09593173386501758
House II: The Second Story (1987),0.09591414404088747
Battlefield Earth (2000),0.09588773130252602
East-West (Est-ouest) (1999),0.09588325704076309
Freejack (1992),0.09587244662419583
Black and White (1999),0.09586592254304752
Barefoot in the Park (1967),0.09584912635935816
Blue Hawaii (1961),0.09584744826043948
Fanny and Alexander (1982),0.09582256227463029
Me Myself I (2000),0.09582034641370037
Pink Flamingos (1972),0.09581359680926532
"Rapture, The (1991)",0.0958119248230409
Your Friends and Neighbors (1998),0.09581142008576285
Dersu Uzala (1974),0.09580204225574315
Tampopo (1986),0.09579319329030507
Mommie Dearest (1981),0.09578013095342212
Poltergeist II: The Other Side (1986),0.09577169903624871
Clara's Heart (1988),0.0957474897524809
Return from Witch Mountain (1978),0.09574215066082792
"Believers, The (1987)",0.09572429861414938
Desperate Measures (1998),0.09572427562180486
"Incredible Journey, The (1963)",0.09572344425461979
Friday the 13th Part VI: Jason Lives (1986),0.0957197238902178
Something to Talk About (1995),0.09571772733447141
"Clan of the Cave Bear, The (1986)",0.09570865759107508
"Best Man, The (1999)",0.0957060592405164
Night of the Creeps (1986),0.09570557870030785
"Butcher Boy, The (1998)",0.09570258126119277
Smoke (1995),0.09569862613245782
"Getaway, The (1994)",0.09569681369373363
Titus (1999),0.09566932470832593
Nothing But Trouble (1991),0.09565309329920352
Richard III (1995),0.09565135982813752
Selena (1997),0.09562088078040602
Cobb (1994),0.09562016087198084
King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),0.09561639947076685
Breaking the Waves (1996),0.09560003756167035
Paulie (1998),0.09559994024726029
Duets (2000),0.09559631475354567
Killing Zoe (1994),0.09559549933205472
McHale's Navy (1997),0.0955696706956144
Tales From the Crypt Presents: Demon Knight (1995),0.09556915526902396
Extreme Measures (1996),0.09555408284304634
Birdy (1984),0.09555345846217436
Spanking the Monkey (1994),0.09554500685724487
"Incredibly True Adventure of Two Girls in Love, The (1995)",0.09553978736295791
Creature Comforts (1990),0.09547232457303209
Sgt. Bilko (1996),0.0874452909228754
Jury Duty (1995),0.08724826353952933
Smoke Signals (1998),0.08716780890960418
"Cowboy Way, The (1994)",0.08683926140820708
Michael Collins (1996),0.08683393304033044
Malice (1993),0.08675188445628507
Hellraiser: Bloodline (1996),0.08674647888101505
"Palm Beach Story, The (1942)",0.08672620769910008
Exit to Eden (1994),0.08669913490862437
"Goofy Movie, A (1995)",0.08659105279808357
Life (1999),0.08658322948040525
Canadian Bacon (1994),0.08658067216756138
Iron Eagle II (1988),0.08656973552318652
Terminal Velocity (1994),0.08653720759648507
"Specialist, The (1994)",0.08653028239979747
"Fury, The (1978)",0.08650079650752926
Detroit Rock City (1999),0.08649118513674571
Them! (1954),0.0864825195840226
"Pagemaster, The (1994)",0.08648130759146262
Darby O'Gill and the Little People (1959),0.0864796179079845
"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996)",0.08646855885273219
Violets Are Blue... (1986),0.08646746280524897
Color of Night (1994),0.08645649365052603
Love and Death (1975),0.08645601225589924
"Computer Wore Tennis Shoes, The (1970)",0.08638023148558645
One Magic Christmas (1985),0.08636647930092925
"Long Walk Home, The (1990)",0.08636578306531889
"Thing From Another World, The (1951)",0.08634132286380966
Country (1984),0.08632966984216967
"Celluloid Closet, The (1995)",0.08631912760803365
"Gingerbread Man, The (1998)",0.08631673101246987
Next Friday (1999),0.08631493851641937
"Mighty, The (1998)",0.08630226336852406
Can't Hardly Wait (1998),0.08629628567876961
Breathless (1983),0.08628844486267151
Here on Earth (2000),0.0862766118210165
"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",0.08627117802289981
"Bad Seed, The (1956)",0.08626898909790294
Mighty Joe Young (1949),0.08626894305068593
"Broken Hearts Club, The (2000)",0.08625738571887041
"Mirror, The (Zerkalo) (1975)",0.08623982125836063
Marnie (1964),0.08623219808903283
Death Wish II (1982),0.08623075156537682
Son of Flubber (1963),0.08622954226485323
Living Out Loud (1998),0.08622594450741816
Creepshow 2 (1987),0.08622405202870424
Apt Pupil (1998),0.08622220071488204
"End of the Affair, The (1999)",0.08622179662578691
Herbie Goes to Monte Carlo (1977),0.08621545461295088
Mafia! (1998),0.08619531016075571
Fright Night Part II (1989),0.08619251790015248
Drowning Mona (2000),0.08618791992958838
Armed and Dangerous (1986),0.08618034408053389
On the Beach (1959),0.08617932168727888
Music of the Heart (1999),0.08617349945248774
Who's That Girl? (1987),0.08617112633002279
Tough Guys (1986),0.08617035965769548
Friday the 13th Part VII: The New Blood (1988),0.0861671192876723
"Last Days, The (1998)",0.08616252110211589
"Beautician and the Beast, The (1997)",0.08615481613185122
"Big Kahuna, The (2000)",0.08615113942140755
Zero Effect (1998),0.08613017138814577
Bride of Chucky (1998),0.08612768254376182
Yojimbo (1961),0.08612298040544983
Piranha (1978),0.08612011387380059
Hello Mary Lou: Prom Night II (1987),0.08609513786356361
"Bridge at Remagen, The (1969)",0.08609041535562816
"Killing, The (1956)",0.08607809843214817
Paths of Glory (1957),0.08607809843214817
"Slumber Party Massacre, The (1982)",0.08607246918624914
Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),0.08607244698668731
"Tingler, The (1959)",0.0860721400748763
Poison Ivy II (1995),0.08606945137235775
Bitter Sugar (Azucar Amargo) (1996),0.08606871877661756
Swimming with Sharks (1995),0.08605899007081488
Graveyard Shift (1990),0.08605897302959836
Children of the Damned (1963),0.08604025311575683
Meet Me in St. Louis (1944),0.08603693957734292
Addicted to Love (1997),0.08603263544323884
Wings of Desire (Der Himmel �ber Berlin) (1987),0.0860124235097547
Up Close and Personal (1996),0.08600686844291762
"Grand Illusion (Grande illusion, La) (1937)",0.08599913617147645
"Man and a Woman, A (Un Homme et une Femme) (1966)",0.08599795895580217
Rosencrantz and Guildenstern Are Dead (1990),0.08599434496797359
Eve's Bayou (1997),0.08599390754838168
Paradise Lost: The Child Murders at Robin Hood Hills (1996),0.08598190360236979
Tie Me Up! Tie Me Down! (1990),0.08597846413419216
Prancer (1989),0.08596822654296897
Angels and Insects (1995),0.08595620325659999
"Daytrippers, The (1996)",0.08594120643512534
Our Town (1940),0.08591343829746832
"War Room, The (1993)",0.08044540229279463
Stealing Home (1988),0.07872336940977323
"Air Up There, The (1994)",0.0786292026651965
Antonia's Line (Antonia) (1995),0.07834235472812974
Exotica (1994),0.07816745096062919
"Killer, The (Die xue shuang xiong) (1989)",0.07802384401900822
Love in the Afternoon (1957),0.07780887353118679
"Double Life of Veronique, The (La Double Vie de V�ronique) (1991)",0.07772629067013782
Black Beauty (1994),0.07765717296132393
Highlander: Endgame (2000),0.07757927695746533
"Great Santini, The (1979)",0.07756661300098913
Strawberry and Chocolate (Fresa y chocolate) (1993),0.07750280781754681
"Next Best Thing, The (2000)",0.07745420902470926
"Big Blue, The (Le Grand Bleu) (1988)",0.07742794437872697
"Great Ziegfeld, The (1936)",0.07737538330384174
Home Alone 3 (1997),0.0773274955974519
"Jerky Boys, The (1994)",0.07729403828015637
Brief Encounter (1946),0.07728141290438155
Toys (1992),0.07724267647337697
Farinelli: il castrato (1994),0.07722670815203657
All the King's Men (1949),0.07718160786990921
Pok�mon the Movie 2000 (2000),0.07716736995859504
Whatever (1998),0.07714483169700567
Crooklyn (1994),0.07710654696190955
D3: The Mighty Ducks (1996),0.07706759044079012
Boys Life (1995),0.07706194847729697
Hard Rain (1998),0.07702866280080281
Drive Me Crazy (1999),0.07702594276848783
Irma la Douce (1963),0.07695811526590499
Switchback (1997),0.07694191607488024
Albino Alligator (1996),0.07691089313158515
"Ghost of Frankenstein, The (1942)",0.07689198048796231
"Color of Paradise, The (Rang-e Khoda) (1999)",0.07687759505138828
Get Real (1998),0.07686563863641113
"Bedroom Window, The (1987)",0.07681347705186406
Snow Day (2000),0.07680748138066415
Peter's Friends (1992),0.07679734293347423
Velvet Goldmine (1998),0.07679584735885459
My Chauffeur (1986),0.07678608279305993
Allan Quartermain and the Lost City of Gold (1987),0.07677748974020047
"Cool Dry Place, A (1998)",0.07676645706679681
Action Jackson (1988),0.07676583258320037
"Inspector General, The (1949)",0.07673184777567335
Restoration (1995),0.07673144459381867
House of Dracula (1945),0.07672434322149507
"Next Stop, Wonderland (1998)",0.0767217704526368
Virtuosity (1995),0.07671544385361033
Frances (1982),0.07671386578189397
Man Bites Dog (C'est arriv� pr�s de chez vous) (1992),0.07671052410461127
Earth Vs. the Flying Saucers (1956),0.0767009712894832
"NeverEnding Story II: The Next Chapter, The (1990)",0.07667937626156873
"Wood, The (1999)",0.07667400795564197
"Rage: Carrie 2, The (1999)",0.07667289898168231
Police Academy 4: Citizens on Patrol (1987),0.07666752971423345
Missing in Action 2: The Beginning (1985),0.07666400665271109
Sliver (1993),0.07666188415231401
"Crush, The (1993)",0.07666188415231401
Tigerland (2000),0.07665858385041405
"Adventures of Sebastian Cole, The (1998)",0.07665511145490113
Jonah Who Will Be 25 in the Year 2000 (1976),0.07665188143051745
"Boondock Saints, The (1999)",0.07664553888171519
Urbania (2000),0.07664537388570346
Gypsy (1962),0.07663755838149874
"Cook the Thief His Wife & Her Lover, The (1989)",0.07663423832713781
King Kong Lives (1986),0.07662326622545812
"Face in the Crowd, A (1957)",0.0766227383407845
Sirens (1994),0.0766216607303876
Mr. Magoo (1997),0.07662063509432679
House on Haunted Hill (1958),0.07661511417752684
Teenage Mutant Ninja Turtles III (1993),0.07660722146070786
"Crow: City of Angels, The (1996)",0.07660158370608958
Interiors (1978),0.07659901792594251
Othello (1995),0.0765880459056208
Men With Guns (1997),0.07658363088900821
Night on Earth (1991),0.07657143472371367
Until the End of the World (Bis ans Ende der Welt) (1991),0.07655102586602869
Andre (1994),0.07654184693746063
"Sugarland Express, The (1974)",0.07652284748033293
Coma (1978),0.0765159291334518
Bad Lieutenant (1992),0.07651394462565261
Wing Commander (1999),0.076511826527424
"Brother from Another Planet, The (1984)",0.07651147660104213
Carnival of Souls (1962),0.0765099190774938
MacKenna's Gold (1969),0.07650577404370243
Love and Death on Long Island (1997),0.07650512247149954
Friday the 13th Part V: A New Beginning (1985),0.0764979921324532
FairyTale: A True Story (1997),0.07649421565573611
Picnic at Hanging Rock (1975),0.07647739806084489
Hellraiser III: Hell on Earth (1992),0.07646801956268126
Solaris (Solyaris) (1972),0.07646049393967838
Stranger Than Paradise (1984),0.07645652693455811
Once Were Warriors (1994),0.07645618051789038
Seven Days in May (1964),0.07645291719563033
Indochine (1992),0.07644814396254773
"Slipper and the Rose, The (1976)",0.0764467335144784
"Cry, the Beloved Country (1995)",0.07644567859708898
"Wings of the Dove, The (1997)",0.0764438474538818
Sleepaway Camp (1983),0.07643709570446887
Cemetery Man (Dellamorte Dellamore) (1994),0.07642424554453353
"Cradle Will Rock, The (1999)",0.0764230728152456
Major League: Back to the Minors (1998),0.076419111027842
True Crime (1995),0.07641612720264744
Romeo Is Bleeding (1993),0.07641351863315085
"Kid, The (1921)",0.07641339970395253
Meteor (1979),0.07641151703191343
Get on the Bus (1996),0.07195948473390641
Balto (1995),0.07118979743025926
"Hollywood Knights, The (1980)",0.06831594164051857
Madeline (1998),0.06829650828568418
At First Sight (1999),0.06818419587710854
Hype! (1996),0.06793940828540884
You Can't Take It With You (1938),0.06792572618601675
Blue Streak (1999),0.06771614464708212
Moonlight and Valentino (1995),0.06770205784905817
Anchors Aweigh (1945),0.06769896750810937
"Broadway Melody, The (1929)",0.06768725123914776
"Old Man and the Sea, The (1958)",0.06762049522960907
Life with Mikey (1993),0.0675591382074138
Laura (1944),0.06754378983186887
Lost Horizon (1937),0.06753100567665535
"Replacement Killers, The (1998)",0.06752073211059433
Jack (1996),0.06751432784112178
Sudden Death (1995),0.06749063510087856
Flesh and Bone (1993),0.06743946186106434
Phantasm IV: Oblivion (1998),0.06739401195627576
That Old Feeling (1997),0.06737271098060849
"Walk on the Moon, A (1999)",0.06737004286298964
"Good Mother, The (1988)",0.0673608234584096
I Saw What You Did (1965),0.06735131846118746
Billy's Hollywood Screen Kiss (1997),0.0673457273580028
