Title,similarity
"Bamba, La (1987)",0.9997268962037902
Dersu Uzala (1974),0.9997268927635509
Mirage (1995),0.9997268908040411
Pork Chop Hill (1959),0.9997268857558168
Polish Wedding (1998),0.9997268764607153
Creepshow 2 (1987),0.9997268522744198
Shakes the Clown (1991),0.9997268461084524
Guinevere (1999),0.9997268459332456
Wings (1927),0.9997268429353914
Free Enterprise (1998),0.9997268297465409
Problem Child 2 (1991),0.9997268268575019
Mad Dog Time (1996),0.9997268183058937
Amityville 3-D (1983),0.9997268118740612
Empire Records (1995),0.9997268109992666
"Bicycle Thief, The (Ladri di biciclette) (1948)",0.9997268012718152
Heartburn (1986),0.9997267946362081
Jerry Springer: Ringmaster (1998),0.9997267667080706
Country Life (1994),0.9997267533604494
Life (1999),0.999726696409111
"Ballad of Ramblin' Jack, The (2000)",0.9997266923796663
"Paper Chase, The (1973)",0.9997266744014772
Dream for an Insomniac (1996),0.9997266551898504
"Collectionneuse, La (1967)",0.9997266505446829
Boys (1996),0.9997266347506997
Coma (1978),0.9997266330071977
"Prince of Tides, The (1991)",0.9997266259819142
Gulliver's Travels (1939),0.9997266254032023
Men Don't Leave (1990),0.999726621496177
Force 10 from Navarone (1978),0.9997266060503939
To Sir with Love (1967),0.999726605916735
Snow Day (2000),0.9997266056928445
"Player's Club, The (1998)",0.9997266044672025
...And Justice for All (1979),0.9997265832478099
Ripe (1996),0.9997265633998834
"Last Detail, The (1973)",0.9997265633891541
Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),0.9997265630848348
Someone to Watch Over Me (1987),0.9997265613241313
Raw Deal (1948),0.9997265547596804
House Party (1990),0.9997265508727742
"Kid, The (2000)",0.9997265267176199
Yojimbo (1961),0.999726478691352
Pit and the Pendulum (1961),0.9997264719365564
Iron Eagle II (1988),0.9997264704967438
Sullivan's Travels (1942),0.9997264692280643
Hello Mary Lou: Prom Night II (1987),0.9997264665874838
Hanging Up (2000),0.9997264616537627
Against All Odds (1984),0.9997264545015878
Frenzy (1972),0.9997264460898866
City Lights (1931),0.9997264303537936
Saboteur (1942),0.9997264065629384
Breaker Morant (1980),0.9997263672831339
"Raven, The (1963)",0.9997263648226811
One Night Stand (1997),0.999726336056738
Zeus and Roxanne (1997),0.9997262892241224
In Dreams (1999),0.9997262861820382
Trick (1999),0.9997262692024914
Indochine (1992),0.9997262245813185
Critical Care (1997),0.9997262097468356
Hellbound: Hellraiser II (1988),0.9997261890570138
She-Devil (1989),0.9997261844556738
Bad Moon (1996),0.9997261665742896
Eternity and a Day (Mia eoniotita ke mia mera ) (1998),0.9997261597551121
"Cement Garden, The (1993)",0.9997261402764053
Family Plot (1976),0.9997261367073821
Amityville 1992: It's About Time (1992),0.9997261095590252
Days of Heaven (1978),0.9997260845782197
Love Jones (1997),0.9997260811936932
"Bad Seed, The (1956)",0.9997260705016865
Shaft (1971),0.9997260668413318
Hands on a Hard Body (1996),0.999726059277778
Saturn 3 (1979),0.9997260464148022
Twin Dragons (Shuang long hui) (1992),0.9997260406573608
I Saw What You Did (1965),0.9997260264754346
"Buddy Holly Story, The (1978)",0.9997260071704348
Aces: Iron Eagle III (1992),0.9997260026132339
Shiloh (1997),0.9997259839115827
"Bell, Book and Candle (1958)",0.9997259661935735
City of Industry (1997),0.999725956480249
Roseanna's Grave (For Roseanna) (1997),0.9997259556820125
Golden Earrings (1947),0.9997259514306107
Where Eagles Dare (1969),0.9997259357760093
"Boys from Brazil, The (1978)",0.9997259178944183
We're No Angels (1989),0.9997258843762937
Inherit the Wind (1960),0.9997258799561922
Missing in Action (1984),0.9997258668205586
When the Cats Away (Chacun cherche son chat) (1996),0.9997258347483503
Creature Comforts (1990),0.9997258336990446
"Mummy, The (1959)",0.9997258087082145
N�nette et Boni (1996),0.9997258009527517
"Wife, The (1995)",0.9997257980455927
42 Up (1998),0.9997257827112875
"General, The (1927)",0.9997257747571165
Hollow Reed (1996),0.9997257530025103
Poison Ivy (1992),0.9997257523977428
Airport 1975 (1974),0.9997257494140852
Touch (1997),0.9997257401021713
"Dinner Game, The (Le D�ner de cons) (1998)",0.9997257298579034
Billy's Hollywood Screen Kiss (1997),0.9997257285786568
"Tao of Steve, The (2000)",0.999725698858429
But I'm a Cheerleader (1999),0.9997256974623971
Frankenstein Meets the Wolf Man (1943),0.999725693477255
Heart and Souls (1993),0.9997256912084791
Barefoot in the Park (1967),0.999725664066122
Outside Providence (1999),0.9997256584162302
"Creature From the Black Lagoon, The (1954)",0.999725637296321
"Assignment, The (1997)",0.9997256223807208
"Shop Around the Corner, The (1940)",0.9997256195143684
Anywhere But Here (1999),0.9997256114637624
"Boondock Saints, The (1999)",0.999725607107491
Young Doctors in Love (1982),0.9997255549847267
Mystery Train (1989),0.9997255544719613
It's My Party (1995),0.9997255481728378
Carnosaur (1993),0.9997255100569093
Carnal Knowledge (1971),0.9997255035880975
Fantastic Voyage (1966),0.9997254989527479
F/X 2 (1992),0.9997254732746749
Wild Man Blues (1998),0.9997254433416847
Abbott and Costello Meet Frankenstein (1948),0.9997254362886013
Supernova (2000),0.9997254243213624
Window to Paris (1994),0.9997254200235965
"Battleship Potemkin, The (Bronenosets Potyomkin) (1925)",0.99972541950165
Blue Streak (1999),0.9997253779319848
"Innocents, The (1961)",0.9997253365939733
Who's Harry Crumb? (1989),0.999725322218141
Madame Butterfly (1995),0.9997253050630691
"Great Santini, The (1979)",0.9997253016392357
Gentleman's Agreement (1947),0.9997252850325355
Mephisto (1981),0.9997252825659414
U2: Rattle and Hum (1988),0.9997252714693634
"Bear, The (1988)",0.9997252566300169
Nights of Cabiria (Le Notti di Cabiria) (1957),0.9997252339616126
Cat's Eye (1985),0.9997252297620488
Tampopo (1986),0.9997252211905444
Blackbeard's Ghost (1968),0.9997252177513756
"Best Man, The (1999)",0.9997252092525707
"Chambermaid on the Titanic, The (1998)",0.9997252075622735
"Taming of the Shrew, The (1967)",0.99972519387195
Everything You Always Wanted to Know About Sex (1972),0.9997251860933921
Puppet Master (1989),0.9997251628877545
"Taking of Pelham One Two Three, The (1974)",0.9997251618412247
Loaded (1994),0.9997251525277562
Gridlock'd (1997),0.9997251372057485
"Greatest Show on Earth, The (1952)",0.9997251289442364
"Gold Rush, The (1925)",0.9997251089834712
Center Stage (2000),0.9997250344862694
"Cutting Edge, The (1992)",0.9997250321831547
Hush (1998),0.9997250234658043
Midnight Express (1978),0.9997250107480978
"Newton Boys, The (1998)",0.9997249533625058
Nighthawks (1981),0.9997249483230645
That Old Feeling (1997),0.9997249409439184
Earthquake (1974),0.9997249190147738
Fandango (1985),0.999724888087321
Teenage Mutant Ninja Turtles III (1993),0.9997248370759169
"Incredible Journey, The (1963)",0.9997247865470978
Waking the Dead (1999),0.9997247848074261
Nothing in Common (1986),0.9997247792749436
Breakfast of Champions (1999),0.9997247586030586
Mrs. Miniver (1942),0.9997247353095104
Singles (1992),0.9997247273287542
"Wrong Man, The (1956)",0.9997247249930625
She's Gotta Have It (1986),0.999724724361952
"Run Silent, Run Deep (1958)",0.9997246938598501
Love and Other Catastrophes (1996),0.9997246920497718
Brother Minister: The Assassination of Malcolm X (1994),0.9997246858887399
"Hidden, The (1987)",0.9997246851185987
Hamlet (1990),0.9997246769760177
It Came from Outer Space (1953),0.9997246578755465
"Road to El Dorado, The (2000)",0.9997246208667162
Big Momma's House (2000),0.9997245931056146
What Ever Happened to Baby Jane? (1962),0.9997245704836027
Stop! Or My Mom Will Shoot (1992),0.9997245660638855
Children of Paradise (Les enfants du paradis) (1945),0.9997245651643512
"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996)",0.9997245540890735
Dreamscape (1984),0.9997245194236507
Jungle Fever (1991),0.9997245141595772
"Tigger Movie, The (2000)",0.9997244980933605
Solaris (Solyaris) (1972),0.9997244925757183
"Third Miracle, The (1999)",0.9997244889023515
Allan Quartermain and the Lost City of Gold (1987),0.9997244602867469
Washington Square (1997),0.9997244382040822
"Wolf Man, The (1941)",0.9997244247552542
"Long Goodbye, The (1973)",0.9997244091529709
Clean Slate (Coup de Torchon) (1981),0.9997243986218886
Dudley Do-Right (1999),0.9997243825542793
Black Dog (1998),0.999724381856743
Stop Making Sense (1984),0.9997243704478899
For a Few Dollars More (1965),0.99972430004694
"400 Blows, The (Les Quatre cents coups) (1959)",0.9997242936404127
"Next Best Thing, The (2000)",0.9997242713202771
Operation Condor (Feiying gaiwak) (1990),0.9997242561181188
Godzilla 2000 (Gojira ni-sen mireniamu) (1999),0.9997242540126762
"Kiss Me, Guido (1997)",0.9997242383377651
Hang 'em High (1967),0.999724234902715
Blood & Wine (1997),0.9997242347052934
Beyond the Mat (2000),0.9997242286497239
Tales from the Darkside: The Movie (1990),0.999724176821934
"Designated Mourner, The (1997)",0.9997241595060034
You Can't Take It With You (1938),0.9997241558325877
Besieged (L' Assedio) (1998),0.999724141576899
"Rage: Carrie 2, The (1999)",0.9997241372070106
Blowup (1966),0.9997241027278375
Buena Vista Social Club (1999),0.9997240930216038
Glen or Glenda (1953),0.9997240773569027
"Presidio, The (1988)",0.9997240609116202
"Conversation, The (1974)",0.9997240545270986
True Crime (1999),0.9997240531512812
White Christmas (1954),0.9997240458018642
Kelly's Heroes (1970),0.9997240408667338
Out of the Past (1947),0.9997240221198553
Mrs. Dalloway (1997),0.9997240151544035
Air America (1990),0.9997240068491201
Going My Way (1944),0.999723993604811
Croupier (1998),0.9997239661024436
Best Men (1997),0.9997239446341406
"Replacements, The (2000)",0.9997239142076942
Places in the Heart (1984),0.9997238749587939
Nowhere (1997),0.9997238243529684
Jagged Edge (1985),0.999723758473
Dracula (1958),0.9997237488243665
House on Haunted Hill (1958),0.9997237369407616
Psycho II (1983),0.999723731762406
Blind Date (1987),0.9997237207077424
52 Pick-Up (1986),0.9997236911531088
"Art of War, The (2000)",0.9997236817385844
Meteor (1979),0.9997236749108014
Howards End (1992),0.9997236659606152
"Visitors, The (Les Visiteurs) (1993)",0.9997236578622423
Hud (1963),0.9997236318621786
"Falcon and the Snowman, The (1984)",0.9997236228230973
Senseless (1998),0.9997236097272041
Coyote Ugly (2000),0.9997235916474466
Next Friday (1999),0.9997235855399303
How Green Was My Valley (1941),0.9997235722511715
I Stand Alone (Seul contre tous) (1998),0.9997235522425493
"Emerald Forest, The (1985)",0.9997235438157619
Spirits of the Dead (Tre Passi nel Delirio) (1968),0.9997234910500377
"Brother from Another Planet, The (1984)",0.9997234792778781
Problem Child (1990),0.999723460407553
Girlfight (2000),0.9997234573007687
Marathon Man (1976),0.9997234339227017
Clay Pigeons (1998),0.9997234276986122
Bring It On (2000),0.9997234120356127
Night Flier (1997),0.9997234100282693
I'm Not Rappaport (1996),0.9997233743967986
Shadow Conspiracy (1997),0.999723369579533
American Gigolo (1980),0.9997233652400007
Agnes of God (1985),0.9997233628483899
Lolita (1962),0.9997233144107347
Tora! Tora! Tora! (1970),0.9997232887616644
"Toxic Avenger, The (1985)",0.9997232715168614
Force of Evil (1948),0.9997232618608949
Firestarter (1984),0.9997232590599989
Down to You (2000),0.9997231996135865
Death Wish (1974),0.9997231900598362
What Planet Are You From? (2000),0.9997231560057923
My Dog Skip (1999),0.9997231413862203
Shane (1953),0.9997231296173682
"Reluctant Debutante, The (1958)",0.9997231096700995
"Adventures of Milo and Otis, The (1986)",0.9997230743606697
Mona Lisa (1986),0.9997230456290082
All the King's Men (1949),0.9997230324737284
Papillon (1973),0.9997230284859051
Piranha (1978),0.9997230216625863
Nothing But Trouble (1991),0.9997229748046819
Nine 1/2 Weeks (1986),0.9997229116128337
"Searchers, The (1956)",0.9997229017284803
Leave It to Beaver (1997),0.9997228983734904
Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998),0.9997228647073854
Cat Ballou (1965),0.9997228405834865
Hamlet (2000),0.9997228202703574
Stand and Deliver (1987),0.9997227796407716
"Odd Couple, The (1968)",0.9997227618823997
"Flamingo Kid, The (1984)",0.99972275902433
"Fabulous Baker Boys, The (1989)",0.9997227275023489
"Lost Weekend, The (1945)",0.9997227259773962
Children of the Revolution (1996),0.9997227183931042
Marnie (1964),0.9997227091047276
Serpico (1973),0.9997226868238307
Drive Me Crazy (1999),0.9997226607885066
"Hustler, The (1961)",0.9997226373227976
Ghosts of Mississippi (1996),0.9997226365017596
Music of the Heart (1999),0.9997226067390629
My Son the Fanatic (1998),0.9997225829597958
My Giant (1998),0.9997225689443245
Graveyard Shift (1990),0.9997225642283554
"Amityville Curse, The (1990)",0.9997225188811929
Outrageous Fortune (1987),0.9997224992785209
Modern Times (1936),0.9997224970975581
Guess Who's Coming to Dinner (1967),0.9997224571982883
Pok�mon: The First Movie (1998),0.9997224464681699
Warriors of Virtue (1997),0.9997224393539351
Nosferatu a Venezia (1986),0.9997224151472929
Sister Act 2: Back in the Habit (1993),0.9997223909010794
Free Willy 3: The Rescue (1997),0.9997223890314829
No Way Out (1987),0.9997223212769984
Armed and Dangerous (1986),0.9997223169119916
"Prophecy II, The (1998)",0.9997223072701588
Practical Magic (1998),0.9997223030012364
Guys and Dolls (1955),0.9997222822802129
Son of Flubber (1963),0.9997222731664247
Murphy's Romance (1985),0.9997222327959726
Eye of the Beholder (1999),0.9997221833591545
Quest for Camelot (1998),0.9997221320305274
Damien: Omen II (1978),0.9997221196505391
He Walked by Night (1948),0.9997220940868214
"Happy, Texas (1999)",0.9997220892737516
Suspicion (1941),0.999722074925676
"Fantastic Planet, The (La Plan�te sauvage) (1973)",0.9997220685899332
Killer: A Journal of Murder (1995),0.9997220654431129
Romeo and Juliet (1968),0.9997220561233383
Seven Beauties (Pasqualino Settebellezze) (1976),0.9997220496922181
"Outlaw Josey Wales, The (1976)",0.9997220068756726
Bitter Sugar (Azucar Amargo) (1996),0.9997219952734439
Carried Away (1996),0.9997219532154135
Double Indemnity (1944),0.9997219260829949
"Love Letter, The (1999)",0.9997218981676257
"7th Voyage of Sinbad, The (1958)",0.999721894836463
Police Academy 6: City Under Siege (1989),0.9997218811156909
"Man Who Knew Too Much, The (1934)",0.9997218570871068
"Way We Were, The (1973)",0.9997218561147194
Stepmom (1998),0.9997218458291751
"Crucible, The (1996)",0.9997218033141877
Angela's Ashes (1999),0.9997218030749674
"Guns of Navarone, The (1961)",0.9997217973186224
Air Bud: Golden Receiver (1998),0.9997217669603756
Holiday Inn (1942),0.9997217426461837
True Grit (1969),0.999721727290687
"Kentucky Fried Movie, The (1977)",0.9997217177830278
"Adventures of Rocky and Bullwinkle, The (2000)",0.9997217046010419
"Gate, The (1987)",0.9997216386381449
Stardust Memories (1980),0.9997216272356401
"Thing From Another World, The (1951)",0.99972162468908
"Shaggy D.A., The (1976)",0.9997216143207509
Baby Geniuses (1999),0.9997215947442936
Switchback (1997),0.9997215639834386
"Haunted World of Edward D. Wood Jr., The (1995)",0.9997215301548781
"Rich Man's Wife, The (1996)",0.9997215266337827
Tea with Mussolini (1999),0.9997215249665761
"Verdict, The (1982)",0.9997215237660498
Jeremiah Johnson (1972),0.9997215206820149
Pet Sematary II (1992),0.9997215152811927
"Mission, The (1986)",0.9997215071907577
"Celebration, The (Festen) (1998)",0.9997214631184006
Soul Food (1997),0.9997214613621295
Eraserhead (1977),0.9997214457367601
187 (1997),0.999721438977986
McCabe & Mrs. Miller (1971),0.999721409161489
Monkey Shines (1988),0.9997214082664144
Holy Man (1998),0.9997214059976737
Brighton Beach Memoirs (1986),0.9997214012469353
Bird on a Wire (1990),0.9997213909071063
Remember the Titans (2000),0.9997213669913867
Federal Hill (1994),0.999721357190222
Three Days of the Condor (1975),0.9997213106528157
My Favorite Martian (1999),0.999721305764894
Lolita (1997),0.999721259128485
"Grass Harp, The (1995)",0.9997212478302091
Four Days in September (1997),0.9997211949566607
Prom Night (1980),0.999721193178028
Playing by Heart (1998),0.9997211851426399
Almost Heroes (1998),0.99972117806782
Nutty Professor II: The Klumps (2000),0.9997211572652327
Cats Don't Dance (1997),0.9997211406402191
Stonewall (1995),0.9997211283556607
"Corruptor, The (1999)",0.9997211112676214
Bloodsport (1988),0.9997211083596498
Jawbreaker (1999),0.9997210602947622
Drowning Mona (2000),0.9997210585918165
Public Access (1993),0.9997210585378513
Battlefield Earth (2000),0.9997210553762489
Auntie Mame (1958),0.9997210531855768
Rosie (1998),0.9997210417117826
SLC Punk! (1998),0.9997210334795221
Love Serenade (1996),0.9997210276295829
Titanic (1953),0.9997210184788791
Where the Heart Is (2000),0.9997210106209311
Home Fries (1998),0.999721009979528
"Omega Man, The (1971)",0.9997209479377049
"Goodbye Girl, The (1977)",0.99972093994858
Mr. Magoo (1997),0.9997209299839684
After Life (1998),0.9997209175576464
Foreign Student (1994),0.9997208859034062
Stalag 17 (1953),0.9997208577347431
Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),0.9997208324203932
"Man with the Golden Gun, The (1974)",0.999720818657071
Lord of the Flies (1963),0.9997207982310176
"Cradle Will Rock, The (1999)",0.9997207950268998
Harry and the Hendersons (1987),0.9997207265489602
Alive (1993),0.9997207110664211
Ride with the Devil (1999),0.9997206975024182
Soapdish (1991),0.9997206770059659
Kurt & Courtney (1998),0.9997206609494665
Batman: Mask of the Phantasm (1993),0.9997206565073884
Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),0.9997206008605294
Quest for Fire (1981),0.999720591339505
Exorcist II: The Heretic (1977),0.9997205842774621
"Spy Who Loved Me, The (1977)",0.9997205368757677
Simply Irresistible (1999),0.9997205271919002
Class (1983),0.9997205191004565
Key Largo (1948),0.9997203876363273
Steel (1997),0.999720321608905
"Messenger: The Story of Joan of Arc, The (1999)",0.9997203198891151
On Her Majesty's Secret Service (1969),0.9997203173989188
"Journey of Natty Gann, The (1985)",0.9997203050192899
Flatliners (1990),0.9997202936532329
Bad Lieutenant (1992),0.9997202712700617
Children of the Damned (1963),0.9997202519929771
My Science Project (1985),0.9997202443464386
"Boy Who Could Fly, The (1986)",0.9997202319138657
Mina Tannenbaum (1994),0.9997201927656748
Mommie Dearest (1981),0.9997201657443437
Crossfire (1947),0.9997201613560084
I Can't Sleep (J'ai pas sommeil) (1994),0.9997201159383423
Drunken Master (Zui quan) (1979),0.999720088176489
"Ninth Gate, The (2000)",0.9997200856576993
"C�r�monie, La (1995)",0.9997200825107475
"Great Muppet Caper, The (1981)",0.9997200558593253
Blank Check (1994),0.9997200358839664
Soul Man (1986),0.9997199764712825
Sommersby (1993),0.9997199652222652
Hard-Boiled (Lashou shentan) (1992),0.9997199409304184
"Van, The (1996)",0.9997199120729504
Tequila Sunrise (1988),0.9997198325604529
"Late August, Early September (Fin ao�t, d�but septembre) (1998)",0.9997198263983771
Police Academy 5: Assignment: Miami Beach (1988),0.9997198199648442
Alligator (1980),0.9997198166454958
Brassed Off (1996),0.9997197640684212
High Art (1998),0.9997197023639115
Breaking Away (1979),0.9997196384352272
"Big One, The (1997)",0.9997196304105278
High Plains Drifter (1972),0.9997195936170031
Sweet and Lowdown (1999),0.9997195905492835
Small Time Crooks (2000),0.9997195642032173
"Odd Couple II, The (1998)",0.9997195175297856
Amos & Andrew (1993),0.9997194778019151
American Buffalo (1996),0.9997194741367038
Dinosaur (2000),0.9997194644340409
Wild America (1997),0.9997194600844329
And the Band Played On (1993),0.9997194540585634
Rope (1948),0.9997193942176669
Steel Magnolias (1989),0.999719392641388
Marlene Dietrich: Shadow and Light (1996),0.9997193724106584
House II: The Second Story (1987),0.9997193146767974
"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",0.9997192923288525
Rules of Engagement (2000),0.9997192863504477
Me Myself I (2000),0.9997192801225336
Boiling Point (1993),0.9997192728749734
"Portrait of a Lady, The (1996)",0.9997192480230513
Godzilla (Gojira) (1984),0.9997192463861515
"Navigator: A Mediaeval Odyssey, The (1988)",0.9997192347202489
"Commitments, The (1991)",0.999719221095313
Traveller (1997),0.9997191989836671
"Trouble with Harry, The (1955)",0.9997191367396951
"Muppets Take Manhattan, The (1984)",0.9997191144038381
Hellraiser (1987),0.9997191134604653
Romeo Must Die (2000),0.9997190838889809
Poltergeist III (1988),0.9997190838374593
Harvey (1950),0.9997190731180685
"Man Who Knew Too Much, The (1956)",0.9997190720026975
Men With Guns (1997),0.9997190635547117
"Truth or Consequences, N.M. (1997)",0.9997190438127126
Tommy (1975),0.9997190396538169
Mighty Joe Young (1949),0.9997190370669911
Meet Wally Sparks (1997),0.9997190022501756
"Outlaw, The (1943)",0.9997189771232535
Tetsuo II: Body Hammer (1992),0.9997189571111235
Metropolitan (1990),0.9997189292223335
Jules and Jim (Jules et Jim) (1961),0.9997189125354173
Random Hearts (1999),0.9997188946781779
Child's Play 3 (1992),0.9997188915483195
Firestorm (1998),0.9997188293011706
Trekkies (1997),0.9997188110941306
American Dream (1990),0.9997187613889396
South Pacific (1958),0.9997187561538078
"Longest Day, The (1962)",0.9997187285485872
Man Bites Dog (C'est arriv� pr�s de chez vous) (1992),0.9997187211966166
"Great Mouse Detective, The (1986)",0.999718717811291
"Texas Chainsaw Massacre 2, The (1986)",0.9997186937260456
"Big Kahuna, The (2000)",0.9997186820113757
For Richer or Poorer (1997),0.9997186748945538
Curdled (1996),0.9997186371305372
Teaching Mrs. Tingle (1999),0.9997186193968849
All About My Mother (Todo Sobre Mi Madre) (1999),0.9997186054616795
Footloose (1984),0.9997185887570752
Shaft (2000),0.9997185886612752
My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),0.9997184822754358
Fanny and Alexander (1982),0.9997184695360294
"Thieves (Voleurs, Les) (1996)",0.9997184564628636
Shampoo (1975),0.9997184552918311
Playing God (1997),0.9997184297332673
"Virgin Suicides, The (1999)",0.9997183916487461
Out to Sea (1997),0.9997183841991755
"Computer Wore Tennis Shoes, The (1970)",0.9997183802337933
Trial and Error (1997),0.9997183799040491
20 Dates (1998),0.9997183682193549
"Lovers on the Bridge, The (Les Amants du Pont-Neuf) (1991)",0.999718324725323
Mumford (1999),0.9997182781898987
"Tango Lesson, The (1997)",0.9997182637510782
Bachelor Party (1984),0.9997182616641064
Turbulence (1997),0.9997182354267989
"Damsel in Distress, A (1937)",0.9997182183779778
Airport '77 (1977),0.9997182128209084
Career Girls (1997),0.9997182013045468
"Lady Vanishes, The (1938)",0.9997181263725003
Encino Man (1992),0.9997181247613101
"Ballad of Narayama, The (Narayama Bushiko) (1958)",0.999718115364273
"Mummy, The (1932)",0.9997180908725094
Prisoner of the Mountains (Kavkazsky Plennik) (1996),0.999718068654221
Grateful Dead (1995),0.9997180188929915
"Funeral, The (1996)",0.9997180099922763
"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",0.9997179710470504
Barry Lyndon (1975),0.9997179623664827
Surviving Picasso (1996),0.9997179083193651
FairyTale: A True Story (1997),0.9997178915747912
Burnt Offerings (1976),0.9997178776922322
Women on the Verge of a Nervous Breakdown (1988),0.9997178425897125
"Perfect Candidate, A (1996)",0.9997178302599378
"Naked Gun 2 1/2: The Smell of Fear, The (1991)",0.9997177925755039
"Muse, The (1999)",0.9997177232678067
Alien Nation (1988),0.999717720274395
Keeping the Faith (2000),0.999717689680503
"Hand That Rocks the Cradle, The (1992)",0.9997176815626702
"Dreamlife of Angels, The (La Vie r�v�e des anges) (1998)",0.9997176629548419
Of Mice and Men (1992),0.9997176411342952
Police Academy 4: Citizens on Patrol (1987),0.9997176157207479
Help! (1965),0.9997176133410222
Mister Roberts (1955),0.9997175956708191
"Last Days of Disco, The (1998)",0.9997175672548415
Money Talks (1997),0.9997175533423551
Herbie Goes to Monte Carlo (1977),0.999717547588667
"Trip to Bountiful, The (1985)",0.9997175111170814
One Crazy Summer (1986),0.9997175071410146
"Mystery, Alaska (1999)",0.9997175033620406
Body Parts (1991),0.999717445686967
Herbie Goes Bananas (1980),0.9997174258752987
"Out-of-Towners, The (1999)",0.9997174071861846
Friday the 13th Part VIII: Jason Takes Manhattan (1989),0.9997173884138773
Thunderball (1965),0.9997173753914204
Shadow of a Doubt (1943),0.9997173701998426
Single White Female (1992),0.9997173456293653
"Apple Dumpling Gang Rides Again, The (1979)",0.9997173113295517
"Last Picture Show, The (1971)",0.9997172790888972
Blood Simple (1984),0.99971723681048
"Bachelor, The (1999)",0.9997172160606498
He Got Game (1998),0.9997172005181814
Nurse Betty (2000),0.999717198868517
"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",0.9997171927928243
Living Out Loud (1998),0.9997171873504577
Kika (1993),0.9997171580779608
"Mod Squad, The (1999)",0.999717150499712
Year of Living Dangerously (1982),0.9997171351050559
Awakenings (1990),0.9997171322366027
Ghost Dog: The Way of the Samurai (1999),0.9997170704189045
Mighty Joe Young (1998),0.9997170533348929
Reindeer Games (2000),0.9997170384640359
Forces of Nature (1999),0.9997170138204627
American Movie (1999),0.9997169679956257
Schizopolis (1996),0.9997169320815363
Red Corner (1997),0.999716868971654
Homegrown (1998),0.9997168643890705
Best in Show (2000),0.9997168631986639
Radio Days (1987),0.9997168449810395
Friday the 13th Part VII: The New Blood (1988),0.9997168074599133
Madeline (1998),0.9997167448037728
Village of the Damned (1960),0.99971667937058
Double Team (1997),0.9997166766960033
Hype! (1996),0.9997166205269555
Cabaret (1972),0.999716504077405
Loaded Weapon 1 (1993),0.9997164984228364
Iron Eagle (1986),0.999716496000163
Porky's (1981),0.9997164928941638
Newsies (1992),0.9997164826254743
Heaven Can Wait (1978),0.9997164571580157
Hollow Man (2000),0.999716441252663
Broken English (1996),0.9997164301037491
"Thirteenth Floor, The (1999)",0.9997164150131054
Airport (1970),0.9997164033749948
Anna and the King (1999),0.9997163954351215
In Love and War (1996),0.9997163010159209
Death Becomes Her (1992),0.9997162875966953
Running Scared (1986),0.9997162863501464
Live and Let Die (1973),0.9997162398114622
"Butcher's Wife, The (1991)",0.9997161895175368
"MatchMaker, The (1997)",0.9997161619898706
Gung Ho (1986),0.9997160955591884
Robin Hood (1973),0.9997160886277537
Naked in New York (1994),0.999716064597572
Meatballs (1979),0.9997160427897172
28 Days (2000),0.9997160243845263
Five Easy Pieces (1970),0.9997159589479624
Little Lord Fauntleroy (1936),0.9997159292199147
All That Jazz (1979),0.9997158938622874
Mutiny on the Bounty (1935),0.9997158442404955
Swamp Thing (1982),0.9997158390802596
Prizzi's Honor (1985),0.9997158229775852
Space Cowboys (2000),0.999715815052858
"Gods Must Be Crazy II, The (1989)",0.9997157988199389
Six-String Samurai (1998),0.9997157925342188
Audrey Rose (1977),0.9997157893217566
Hero (1992),0.9997157687129418
Reds (1981),0.9997157246284301
Faust (1994),0.999715700118341
"Princess Mononoke, The (Mononoke Hime) (1997)",0.9997156883493282
Wonder Boys (2000),0.9997156742856876
Amityville II: The Possession (1982),0.9997156649686564
Bastard Out of Carolina (1996),0.999715610228422
Land and Freedom (Tierra y libertad) (1995),0.9997155878546481
Killer (Bulletproof Heart) (1994),0.9997155151098558
Police Academy 3: Back in Training (1986),0.9997154752194971
EDtv (1999),0.9997154578327377
Welcome To Sarajevo (1997),0.9997154538416455
"Skulls, The (2000)",0.9997154137565604
Pacific Heights (1990),0.9997154077077837
Hamlet (1948),0.9997153669786971
200 Cigarettes (1999),0.9997153649192427
Excess Baggage (1997),0.9997153003265049
"Body Snatcher, The (1945)",0.9997152817094467
F/X (1986),0.9997152548430467
Funny Farm (1988),0.9997152433033342
Angel on My Shoulder (1946),0.9997152366842942
Runaway Train (1985),0.9997151806880694
Cookie's Fortune (1999),0.999715128602921
Mafia! (1998),0.9997151122409803
Dead Ringers (1988),0.999715057858404
Blood For Dracula (Andy Warhol's Dracula) (1974),0.9997149957078808
Beloved (1998),0.999714987230197
Dirty Work (1998),0.9997149530947044
Pale Rider (1985),0.9997149526836976
Medicine Man (1992),0.999714887015016
Wing Commander (1999),0.9997148862476852
